_id,App,Vendor,Price,Purchases,Rating_Votes,Description_Length,Description_Word_Count,App_Name_Length,Vendor_Avg_Purchases,Vendor_App_Count,Vendor_Success_Rate,Price_vs_Vendor_Avg,Success
68264e8e0ceb7dbaeddeda72,Generic Condition,Center of Research and Development,0.0,0,0.0,86,13,17,13.56,85.0,0.011048373298134977,0.0,0
68264e8e0ceb7dbaeddeda73,Generic Resource,Center of Research and Development,0.0,0,0.0,112,17,16,13.56,85.0,0.011048373298134977,0.0,0
68264e8e0ceb7dbaeddeda74,Github API,Andrius Laukavičius,0.0,0,0.0,28,4,10,0.0,22.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda75,Google sheets api v4 Integration,Cenit IO,0.0,0,0.0,31,5,32,0.0,10.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda76,Graphql Base,"ACSONE SA/NV,Odoo Community Association (OCA)",0.0,0,0.0,32,3,12,0.0,163.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda77,"Group Company Multi Level Chart Hierarchy, 集团公司多层级结构图zChart",odooai.cn,0.0,0,0.0,260,36,59,6.8,171.0,0.005540482184905445,0.0,0
68264e8e0ceb7dbaeddeda78,Grouped Product Odoo Woocommerce Connector,BizzAppDev Systems Pvt. Ltd.,0.0,0,0.0,0,0,42,0.68,28.0,0.0005540482184905446,0.0,0
68264e8e0ceb7dbaeddeda79,Groups Access Management,Bac Ha Software,0.0,0,0.0,21,3,24,0.06,35.0,4.888660751387158e-05,0.0,0
68264e8e0ceb7dbaeddeda7a,HR Attendance IP Check,Mint System GmbH,0.0,0,0.0,58,9,22,0.0,141.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda7b,HR Employee Birthday Wishes,Ravi Singh Parihar,0.0,0,0.0,0,0,27,0.0,2.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda7c,HR Holiday Generator,Cybrosys Techno Solutions,0.0,0,0.0,52,7,20,1.29,1010.0,0.001051062061548239,0.0,0
68264e8e0ceb7dbaeddeda7d,HR Recruitment - Applicant Experience,Sanesquare Technologies,0.0,0,0.0,34,5,37,0.0,14.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda7e,HR Seniority,Bac Ha Software,0.0,0,0.0,25,4,12,0.06,35.0,4.888660751387158e-05,0.0,0
68264e8e0ceb7dbaeddeda7f,Hazard Risk,"Savoir-faire Linux,Odoo Community Association (OCA)",0.0,0,0.0,0,0,11,0.0,67.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda80,Health Care Appointment System,QWY Software PVT Ltd,0.0,0,0.0,0,0,30,0.0,4.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda81,Helpdesk One Ticket Per Email,Bemade Inc.,0.0,0,0.0,63,10,29,0.0,19.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda82,Helpdesk Ticket Timesheet,"Aresoltec Canarias,Punt Sistemes,…",0.0,0,0.0,56,9,25,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda83,Helpdesk Ticket Type,"Konos,Open Source Integrators,…",0.0,0,0.0,26,6,20,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda84,Hide Database Manager Function ｜隐藏数据库管理功能,成都睿鸥,0.0,0,0.0,110,11,41,0.0,11.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda85,Hide Inbox Chat,David Montero Crespo,0.0,0,0.0,69,11,15,15.75,24.0,0.01283273447239129,0.0,0
68264e8e0ceb7dbaeddeda86,Hide Manage Databases,InnoSA,0.0,0,0.0,21,3,21,0.0,3.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda87,Hide Portal Module By User,Munin,0.0,0,0.0,0,0,26,0.0,2.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda88,Holiday Highlighter,Arian Shariat,0.0,0,0.0,60,9,19,0.0,3.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda89,Hospital,Sasha Lytvychenko,0.0,0,0.0,0,0,8,0.0,2.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda8a,Hospital Commission Management,Cybrosys Techno Solutions,0.0,0,0.0,60,8,30,1.29,1010.0,0.001051062061548239,0.0,0
68264e8e0ceb7dbaeddeda8b,Hotel Management - Base,Serpent Consulting Services Pvt. Ltd.,0.0,0,0.0,0,0,23,8.84,106.0,0.007202626840377079,0.0,0
68264e8e0ceb7dbaeddeda8c,Hr Attendance Missing,Mint System GmbH,0.0,0,0.0,56,8,21,0.0,141.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda8d,Hr Birthday Welcome Message,"CreuBlanca,Odoo Community Association (OCA)",0.0,0,0.0,97,15,27,0.0,10.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda8e,Hr Timesheet Analytic Tag,"Tecnativa,Odoo Community Association (OCA)",0.0,0,0.0,0,0,25,0.0,367.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda8f,Identifiants fiscaux maroc,D-Business Consulting,0.0,0,0.0,607,89,26,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda90,Import CODA Bank Statement,"ACSONE SA/NV,Odoo Community Association (OCA)",0.0,0,0.0,0,0,26,0.0,163.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda91,Import Dashboard,Cybrosys Techno Solutions,0.0,0,0.0,171,29,16,1.29,1010.0,0.001051062061548239,0.0,0
68264e8e0ceb7dbaeddeda92,Import Ignore Error,renjie <i@renjie.me>,0.0,0,0.0,30,5,19,14.48,42.0,0.011797967946681007,0.0,0
68264e8e0ceb7dbaeddeda93,Import Purchase Template,Agung Sepruloh,0.0,0,0.0,75,12,24,2.55,29.0,0.002077680819339542,0.0,0
68264e8e0ceb7dbaeddeda94,Import Sales Template,Agung Sepruloh,0.0,0,0.0,72,12,21,2.55,29.0,0.002077680819339542,0.0,0
68264e8e0ceb7dbaeddeda95,India - City Data,Laxicon Solution,0.0,0,0.0,9,2,17,1.15,27.0,0.0009369933106825385,0.0,0
68264e8e0ceb7dbaeddeda96,India-GST,Merlin Tecsol Pvt. Ltd.,0.0,0,0.0,37,3,9,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda97,Indian GST Invoice Format,DevIntelle Consulting Service Pvt.Ltd,0.0,0,0.0,48,9,25,15.74,376.0,0.012824586704472311,0.0,0
68264e8e0ceb7dbaeddeda98,"Industries: Clothing and Boutique, Vertel",Vertel AB,0.0,0,0.0,29,4,41,0.0,224.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda99,Install Odoo Script,Pronexo,29.33,2,0.0,40,6,19,1.0,7.0,0.0008147767918978596,0.0856925818798025,0
68264e8e0ceb7dbaeddeda9a,Internal Thread | Private Thread | Private Email Manager,Creyox Technologies,0.0,0,0.0,73,9,56,5.28,121.0,0.004302021461220699,0.0,0
68264e8e0ceb7dbaeddeda9b,Invoice Delivery Management,Allam Bushra,0.0,0,0.0,45,6,27,0.0,3.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda9c,Invoice Link With Delivery Orders,Naing Lynn Htun,0.0,0,0.0,39,6,33,0.0,2.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda9d,Invoice Pivot & Graph Report View,Digital Wave,0.0,0,0.0,64,12,33,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda9e,Invoice Production Lots,"Agile Business Group,Tecnativa,…",0.0,0,0.0,43,6,23,0.0,6.0,0.0,0.0,0
68264e8e0ceb7dbaeddeda9f,Invoice Report based on Product Category,Ascetic Business Solution,0.0,0,0.0,40,6,40,0.48,84.0,0.0003910928601109726,0.0,0
68264e8e0ceb7dbaeddedaa0,Iraq Chart of Accounts standard,"Mali,MuhlhelITS",0.0,0,0.0,0,0,31,0.0,23.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaa1,JSONifier,"Akretion,ACSONE,…",0.0,0,0.0,28,5,9,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaa2,Kanban Stage Change Confirmation,Afifi A.M.,0.0,0,0.0,41,6,32,15.33,3.0,0.012490528219794189,0.0,0
68264e8e0ceb7dbaeddedaa3,LDAP Populate,"Therp BV,Odoo Community Association (OCA)",0.0,0,0.0,0,0,13,0.0,48.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaa4,LLM Chroma,Apexive Solutions LLC,0.0,0,0.0,53,8,10,0.0,35.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaa5,LLM Knowledge,Apexive Solutions LLC,0.0,0,0.0,57,8,13,0.0,35.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaa6,LLM Mail Message Subtypes,Apexive Solutions LLC,0.0,0,0.0,56,7,25,0.0,35.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaa7,LLM RAG Mistral,Apexive Solutions LLC,0.0,0,0.0,63,8,15,0.0,35.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaa8,LLM Resource,Apexive Solutions LLC,0.0,0,0.0,49,7,12,0.0,35.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaa9,LLM Training Management,Apexive Solutions LLC,0.0,0,0.0,49,7,23,0.0,35.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaaa,LatinChain Platform (Games Engine and Platform in Odoo for Pi),César Cordero Rodríguez <cesar.cordero.r@gmail.com>,0.0,0,0.0,62,10,62,0.0,5.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaab,Latitude longitude fields on opportunity form,Mr.Shubham Biniwale,0.0,0,0.0,92,13,45,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaac,List View Table Header,Arun,0.0,0,0.0,40,7,22,0.0,9.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaad,Location Services,Barameg,0.0,0,0.0,81,10,17,6.83,6.0,0.0055649254886623815,0.0,0
68264e8e0ceb7dbaeddedaae,Lock Confirmed Sales,Auneor Conseil,0.0,0,0.0,78,9,20,5.67,15.0,0.004619784410060864,0.0,0
68264e8e0ceb7dbaeddedaaf,Login Serial,"ADHOC SA,Odoo Community Association (OCA)",0.0,0,0.0,12,2,12,0.0,14.0,0.0,0.0,0
68264e8e0ceb7dbaeddedab0,Lunch Orders - PDF,Cybrosys Techno Solutions,0.0,0,0.0,30,5,18,1.29,1010.0,0.001051062061548239,0.0,0
68264e8e0ceb7dbaeddedab1,ME Multi Paperformat,"Bojan Mijuskovic,Montex-Elektronika",0.0,0,0.0,60,6,20,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedab2,MRP Documents Share,Mint System GmbH,0.0,0,0.0,93,16,19,0.0,141.0,0.0,0.0,0
68264e8e0ceb7dbaeddedab3,MRP Extension,"Terrabit,Dorin Hongu",0.0,0,0.0,13,2,13,0.22,119.0,0.00017925089421752912,0.0,0
68264e8e0ceb7dbaeddedab4,MRP Production Serial Matrix,"ForgeFlow,Odoo Community Association (OCA)",0.0,0,0.0,0,0,28,0.0,182.0,0.0,0.0,0
68264e8e0ceb7dbaeddedab5,MRP Serial Number Propagation,"Camptocamp,Odoo Community Association (OCA)",0.0,0,0.0,64,11,29,0.0,276.0,0.0,0.0,0
68264e8e0ceb7dbaeddedab6,MRP Widget Section and Note in BoM,"GRAP,Odoo Community Association (OCA)",0.0,0,0.0,42,8,34,0.0,55.0,0.0,0.0,0
68264e8e0ceb7dbaeddedab7,Mail Activity Board,"SDi,David Juaneda,…",0.0,0,0.0,19,3,19,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedab8,Mail Show Follower,"Sygel,Moduon,…",0.0,0,0.0,36,6,18,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedab9,Mail optional follower notification,"ACSONE SA/NV,Odoo Community Association (OCA)",0.0,0,0.0,50,6,35,0.0,163.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaba,Make Employee Read Only,doogood,0.0,0,0.0,23,4,23,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedabb,Mandatory Customer Reference on Sales Orders,Bemade Inc,0.0,0,0.0,66,9,44,0.0,2.0,0.0,0.0,0
68264e8e0ceb7dbaeddedabc,Mass Cancel Purchase Order,iPredict IT Solutions Pvt. Ltd.,0.0,0,0.0,26,4,26,16.92,63.0,0.013786023318911786,0.0,0
68264e8e0ceb7dbaeddedabd,Mass Cancel Sales Order,iPredict IT Solutions Pvt. Ltd.,0.0,0,0.0,23,4,23,16.92,63.0,0.013786023318911786,0.0,0
68264e8e0ceb7dbaeddedabe,Merge Purchase Order,Pysquad Informatics LLP,0.0,0,0.0,55,8,20,0.0,8.0,0.0,0.0,0
68264e8e0ceb7dbaeddedabf,Mgmt Risk,Mint System GmbH,0.0,0,0.0,26,4,9,0.0,141.0,0.0,0.0,0
68264e8e0ceb7dbaeddedac0,Microsoft Azure Oauth,Tuc Ltd,0.0,0,0.0,36,7,21,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedac1,MuK Documents View,MuK IT,0.0,0,0.0,14,2,18,26.33,67.0,0.02145307293067064,0.0,0
68264e8e0ceb7dbaeddedac2,MuK Preview,MuK IT,0.0,0,0.0,19,3,11,26.33,67.0,0.02145307293067064,0.0,0
68264e8e0ceb7dbaeddedac3,MuK Utils,MuK IT,0.0,0,0.0,16,2,9,26.33,67.0,0.02145307293067064,0.0,0
68264e8e0ceb7dbaeddedac4,Multi Company Base,"ACSONE SA/NV,LasLabs,…",0.0,0,0.0,59,9,18,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedac5,Multi Invoice Payment For Customer and Vendor,Livedigital Technologies Private Limited,0.0,0,0.0,70,13,45,0.0,14.0,0.0,0.0,0
68264e8e0ceb7dbaeddedac6,Multicompany Configuration,"CreuBlanca,Odoo Community Association (OCA)",0.0,0,0.0,55,6,26,0.0,10.0,0.0,0.0,0
68264e8e0ceb7dbaeddedac7,Multiple Order Notes In POS,Cybrosys Techno Solutions,0.0,0,0.0,137,24,27,1.29,1010.0,0.001051062061548239,0.0,0
68264e8e0ceb7dbaeddedac8,Multiple SMS Gateway Integration,Cybrosys Techno Solutions,0.0,0,0.0,48,8,32,1.29,1010.0,0.001051062061548239,0.0,0
68264e8e0ceb7dbaeddedac9,Multiple images base,"Tecnativa,Antiun Ingeniería,…",0.0,0,0.0,42,6,20,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaca,My Custom API,Kishore,0.0,0,0.0,48,7,13,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedacb,Nepali Date in List View,10 Orbits,0.0,0,0.0,29,6,24,0.0,9.0,0.0,0.0,0
68264e8e0ceb7dbaeddedacc,Notification Sound,"Terrabit,Dorin Hongu",0.0,0,0.0,18,2,18,0.22,119.0,0.00017925089421752912,0.0,0
68264e8e0ceb7dbaeddedacd,Number Fields for Product Data Feeds,Garazd Creation,0.0,0,0.0,123,23,36,63.28,72.0,0.05155907539129656,0.0,0
68264e8e0ceb7dbaeddedace,OCR for Documents (image and PDF) compatibility with external file location with Threading for document,"Therp BV,Odoo Community Association (OCA),…",0.0,0,0.0,37,7,103,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedacf,Odoo 17 Price Tax Included Editable,PosDonPedro Software Company,0.0,0,0.0,86,13,35,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedad0,Odoo Apps Search Enhancements,Hamzbond,0.0,0,0.0,53,8,29,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedad1,Odoo Drip Email Marketing,Cybrosys Techno Solutions,0.0,0,0.0,152,25,25,1.29,1010.0,0.001051062061548239,0.0,0
68264e8e0ceb7dbaeddedad2,Odoo Gantt App Base,Zehntech Technologies Inc.,90.0,14,0.0,275,45,19,1.19,47.0,0.000969584382358453,3.896103896103896,1
68264e8e0ceb7dbaeddedad3,Odoo Klaviyo Connector,Cybrosys Techno Solutions,0.0,0,0.0,104,19,22,1.29,1010.0,0.001051062061548239,0.0,0
68264e8e0ceb7dbaeddedad4,Odoo Read Messages,Cybrosys Techno Solutions,0.0,0,0.0,34,6,18,1.29,1010.0,0.001051062061548239,0.0,0
68264e8e0ceb7dbaeddedad5,Odoo Snapchat Pixel | Snap Pixel,Garazd Creation,0.0,0,0.0,32,6,32,63.28,72.0,0.05155907539129656,0.0,0
68264e8e0ceb7dbaeddedad6,Odoo Wolt Integration,Silver Touch Technologies Limited,0.0,0,0.0,16,2,21,0.0,39.0,0.0,0.0,0
68264e8e0ceb7dbaeddedad7,Odoo Zendesk Connector,Cybrosys Techno Solutions,0.0,0,0.0,37,6,22,1.29,1010.0,0.001051062061548239,0.0,0
68264e8e0ceb7dbaeddedad8,Odoo17 Chart of Accounts Auto Coding,Ogroni Informatix Limited,0.0,0,0.0,55,7,36,0.0,2.0,0.0,0.0,0
68264e8e0ceb7dbaeddedad9,Omux Data Filter,Sveltware Solutions,128.0,19,0.0,258,37,16,17.62,8.0,0.014356367073240287,2.150899008569988,1
68264e8e0ceb7dbaeddedada,Onedrive Integration,Cybrosys Techno Solutions,0.0,0,0.0,48,8,20,1.29,1010.0,0.001051062061548239,0.0,0
68264e8e0ceb7dbaeddedadb,Organization Chart Employee,"SLife Organization,Amichia Fréjus Arnaud AKA",0.0,0,0.0,42,6,27,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedadc,Overtime Request,Tekle Yitayew,0.0,0,0.0,51,8,16,0.0,3.0,0.0,0.0,0
68264e8e0ceb7dbaeddedadd,PDF Viewer,Nebil Aydi,0.0,0,0.0,18,3,10,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedade,PLM Spare,OmniaSolutions,0.0,0,0.0,36,7,9,0.0,35.0,0.0,0.0,0
68264e8e0ceb7dbaeddedadf,POS - Predifined and Custom Discounts,Odd Dellarobbia,0.0,0,0.0,50,8,37,5.33,3.0,0.004342760300815592,0.0,0
68264e8e0ceb7dbaeddedae0,POS Download Invoice,Libertario Coffee Roasters,0.0,0,0.0,67,11,20,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedae1,POS Moniepoint,Unknown,0.0,0,0.0,53,8,14,0.14,44.0,0.00011406875086570037,0.0,0
68264e8e0ceb7dbaeddedae2,POS Multi Session Sync,BrowseInfo,0.0,0,0.0,46,7,22,17.2,25.0,0.014014160820643185,0.0,0
68264e8e0ceb7dbaeddedae3,POS Order Hour,Silver Touch Technologies Limited,0.0,0,0.0,64,9,14,0.0,39.0,0.0,0.0,0
68264e8e0ceb7dbaeddedae4,POS Orderline Salesperson,Zeinab Abdelmonem,0.0,0,0.0,25,3,25,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedae5,POS RECEIPT CUSTOM,Aimé Jules Andrinirina,0.0,0,0.0,91,15,18,0.0,2.0,0.0,0.0,0
68264e8e0ceb7dbaeddedae6,POS Restrict Product Addition in Refund,CyberAgora,0.0,0,0.0,55,9,39,0.0,2.0,0.0,0.0,0
68264e8e0ceb7dbaeddedae7,POS Sale order,Cybrosys Techno Solutions,0.0,0,0.0,28,5,14,1.29,1010.0,0.001051062061548239,0.0,0
68264e8e0ceb7dbaeddedae8,POS Simulation,"Mcimam,Sedari Coffee",0.0,0,0.0,53,9,14,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedae9,POS Sync Orders,Cybrosys Techno Solutions,0.0,0,0.0,66,13,15,1.29,1010.0,0.001051062061548239,0.0,0
68264e8e0ceb7dbaeddedaea,POS Table Merge Orders,Cybrosys Techno Solutions,0.0,0,0.0,63,11,22,1.29,1010.0,0.001051062061548239,0.0,0
68264e8e0ceb7dbaeddedaeb,POS Timesheet,Cybrosys Techno Solutions,0.0,0,0.0,47,7,13,1.29,1010.0,0.001051062061548239,0.0,0
68264e8e0ceb7dbaeddedaec,POS: Caisse-AP payment protocol for France,"Akretion,Odoo Community Association (OCA)",0.0,0,0.0,57,9,42,0.0,211.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaed,Packing List,Cybrosys Technologies,0.0,0,0.0,12,2,12,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaee,Panda snippet in website,My Company,0.0,0,0.0,0,0,24,0.07,14.0,5.703437543285018e-05,0.0,0
68264e8e0ceb7dbaeddedaef,Partner District,Odoo Tips,0.0,0,0.0,0,0,16,1.6,20.0,0.0013036428670365754,0.0,0
68264e8e0ceb7dbaeddedaf0,Partner First Name - Last Name,BROWSEINFO,0.0,0,0.0,252,47,30,53.07,938.0,0.04324020434601941,0.0,0
68264e8e0ceb7dbaeddedaf1,Partner Relations,"Therp BV,Camptocamp,…",0.0,0,0.0,0,0,17,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaf2,Partner Sequence,Odoo Tips,0.0,0,0.0,0,0,16,1.6,20.0,0.0013036428670365754,0.0,0
68264e8e0ceb7dbaeddedaf3,Partner Tier,KMEE,0.0,0,0.0,35,5,12,0.0,13.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaf4,Partner Tier Validation,"Open Source Integrators,Odoo Community Association (OCA)",0.0,0,0.0,46,7,23,0.0,76.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaf5,Partner Wise Partner Ledger Report,BrowseInfo,0.0,0,0.0,68,11,34,17.2,25.0,0.014014160820643185,0.0,0
68264e8e0ceb7dbaeddedaf6,Password Hint,Cybrosys Techno Solutions,0.0,0,0.0,42,8,13,1.29,1010.0,0.001051062061548239,0.0,0
68264e8e0ceb7dbaeddedaf7,PayPal CSV Format Bank Statements Import,"Akretion,CorporateHub,…",0.0,0,0.0,50,9,40,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaf8,Payment Amount in Words,Doaa Khaled,0.0,0,0.0,70,11,23,0.0,2.0,0.0,0.0,0
68264e8e0ceb7dbaeddedaf9,Payment Provider: Thawani,Al-Kitani,0.0,0,0.0,182,18,25,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedafa,Payment Status in Invoice Report,iWesabe,0.0,0,0.0,32,5,32,0.0,50.0,0.0,0.0,0
68264e8e0ceb7dbaeddedafb,Paymob Payment Acquirer,Paymob,0.0,0,0.0,39,4,23,0.0,3.0,0.0,0.0,0
68264e8e0ceb7dbaeddedafc,Payroll for Ecuador,jfinlay@riseup.net,0.0,0,0.0,37,5,19,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedafd,Payslip Batch Report,João Jerónimo,0.0,0,0.0,40,8,20,0.6,10.0,0.0004888660751387158,0.0,0
68264e8e0ceb7dbaeddedafe,Picking Order Line Views,Cybrosys Techno Solutions,0.0,0,0.0,120,19,24,1.29,1010.0,0.001051062061548239,0.0,0
68264e8e0ceb7dbaeddedaff,Pinnacle Seven Employee Approvals,Pinnacle Seven Pvt. Ltd.,0.0,0,0.0,50,7,33,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb00,PoS Order To Sale Order: Delivery,"Cetmix,Odoo Community Association (OCA)",0.0,0,0.0,61,6,33,0.0,19.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb01,Point Of Sale Default Customer,Hi Spark Solutions,0.0,0,0.0,111,15,30,0.0,5.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb02,Point of Sale - Empty Home,"La Louve,GRAP,…",0.0,0,0.0,56,11,26,0.0,3.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb03,Point of Sale Discount Amount,Allam Bushra,0.0,0,0.0,37,7,29,0.0,3.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb04,Point of sale logo,"Tecnativa,Odoo Community Association (OCA)",0.0,0,0.0,46,7,18,0.0,367.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb05,Popup Message,Sanesquare Technologies,0.0,0,0.0,22,3,13,0.0,14.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb06,Port,RL Software Development ApS,0.0,0,0.0,19,3,4,1.08,51.0,0.0008799589352496885,0.0,0
68264e8e0ceb7dbaeddedb07,Portal Accounting Personal Data Only,"Moduon,Tecnativa,…",0.0,0,0.0,0,0,36,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb08,Portugal InvoiceXpress Integration,"Open Source Integrators,Odoo Community Association (OCA)",0.0,0,0.0,49,5,34,0.0,76.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb09,Pos Backend Screen,Warlock Technologies Pvt Ltd.,0.0,0,0.0,18,3,18,3.85,40.0,0.0031368906488067594,0.0,0
68264e8e0ceb7dbaeddedb0a,Pos Order Total Quantity,IdeaCode Academy,0.0,0,0.0,0,0,24,0.0,15.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb0b,Pos Service Charge,"Odoo Mates,Sempai Space",0.0,0,0.0,22,4,18,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb0c,Post Partner Detail Edit,IdeaCode Academy,0.0,0,0.0,0,0,24,0.0,15.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb0d,Print product image in Purchase,INKERP,0.0,0,0.0,274,40,31,2.73,210.0,0.0022243406418811567,0.0,0
68264e8e0ceb7dbaeddedb0e,Product Approval Workflow,Ethics Infotech LLP,0.0,0,0.0,65,9,25,1.25,8.0,0.0010184709898723246,0.0,0
68264e8e0ceb7dbaeddedb0f,Product Attribute Archive,"Akretion,Odoo Community Association (OCA)",0.0,0,0.0,41,7,25,0.0,211.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb10,Product Brand In Invoicing,Cybrosys Techno Solutions,0.0,0,0.0,26,4,26,1.29,1010.0,0.001051062061548239,0.0,0
68264e8e0ceb7dbaeddedb11,Product Catalog For Purchase Order,Silver Touch Technologies Limited,0.0,0,0.0,92,14,34,0.0,39.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb12,Product Configurator,"Pledra,Odoo Community Association (OCA)",0.0,0,0.0,48,6,20,0.0,5.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb13,Product Configurator Attribute Price,Antonio Caballero,0.0,0,0.0,85,12,36,0.0,3.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb14,Product Expiry Simple,"Akretion,Jarsa Sistemas,…",0.0,0,0.0,68,9,21,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb15,Product Extra URLs,Garazd Creation,0.0,0,0.0,68,12,18,63.28,72.0,0.05155907539129656,0.0,0
68264e8e0ceb7dbaeddedb16,Product Information Management,Mint System GmbH,0.0,0,0.0,55,9,30,0.0,141.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb17,Product Lifecycle Management Batch conversion,OmniaSolutions,0.0,0,0.0,33,5,45,0.0,35.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb18,Product Lifecycle Management For Community,Just Try,9.24,1,0.0,50,9,42,3.8,5.0,0.0030961518092118665,1.2780082987551868,0
68264e8e0ceb7dbaeddedb19,Product Manufactured for Customer,"Camptocamp,Odoo Community Association (OCA)",0.0,0,0.0,83,13,33,0.0,276.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb1a,Product Manufacturer Managment,Zero Systems,0.0,0,0.0,53,8,30,3.88,56.0,0.003161333952563695,0.0,0
68264e8e0ceb7dbaeddedb1b,Product Movement Report,Atsevah Anthony,0.0,0,0.0,23,3,23,0.0,1.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb1c,Product Packaging Unit Price Calculator,"Camptocamp,Odoo Community Association (OCA)",0.0,0,0.0,55,10,39,0.0,276.0,0.0,0.0,0
68264e8e0ceb7dbaeddedb1d,Product Sales by Customer for the last 6 Month Report (XLSX),GTECH,0.0,0,0.0,60,11,60,1.34,29.0,0.0010918009011431319,0.0,0
68264e8e0ceb7dbaeddedb1e,Product State,"ACSONE SA/NV,Odoo Community Association (OCA)",0.0,0,0.0,52,8,13,0.0,163.0,0.0,0.0,0
